鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-2F,19.5,住,Unnamed: 5,Unnamed: 6,1060601,土地13建物1車位1,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,156.19,3,2,2.1,有,無,13110000,98844,坡道平面,37.72,1400000,Unnamed: 26,RPQNMLSLKIMFFAO66CB,國泰禾,Unnamed: 29,來源資料夾
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A5-3F,15.71,住,,,1060926.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10530000.0,100348.0,坡道平面,37.72,1300000.0,,RPURMLLMKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A5-4F,15.71,住,,,1061209.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10530000.0,100348.0,坡道平面,37.72,1300000.0,,RPVRMLLMKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A5-6F,15.71,住,,,1060929.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10830000.0,103066.0,坡道平面,37.72,1350000.0,,RPWRMLLMKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A5-7F,15.71,住,,,1061004.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10860000.0,103936.0,坡道平面,37.72,1300000.0,,RPXRMLLMKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A5-18F,15.71,住,,,1061020.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,12000000.0,114155.0,坡道平面,37.72,1500000.0,,RPOSMLLMKIMFFAO98CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A5-20F,15.71,住,,,1061125.0,土地13建物1車位1,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,12160000.0,115895.0,坡道平面,37.72,1500000.0,,RPPSMLLMKIMFFAO09CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A5-21F,15.71,住,,,1060618.0,土地13建物1車位1,二十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,11730000.0,113394.0,坡道平面,37.72,1300000.0,,RPQSMLLMKIMFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B5-3F,15.71,住,,,1060730.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10760000.0,101761.0,坡道平面,37.72,1400000.0,,RPRSMLLMKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B5-5F,15.71,住,,,1060613.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10380000.0,98717.0,坡道平面,37.72,1300000.0,,RPSSMLLMKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B5-6F,15.71,住,,,1060621.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10460000.0,99587.0,坡道平面,37.72,1300000.0,,RPTSMLLMKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B5-8F,15.71,住,,,1060616.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10950000.0,104914.0,坡道平面,37.72,1300000.0,,RPUSMLLMKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B5-11F,15.71,住,,,1060825.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,11300000.0,107632.0,坡道平面,37.72,1400000.0,,RPVSMLLMKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B5-21F,15.71,住,,,1060818.0,土地13建物1車位1,二十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,12240000.0,116765.0,坡道平面,37.72,1500000.0,,RPWSMLLMKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-18F,21.67,住,,,1061216.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,16260000.0,111002.0,坡道平面,37.72,1500000.0,,RPUPMLPLJHNFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-19F,16.79,住,,,1061217.0,土地13建物1車位1,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12410000.0,111962.0,坡道平面,37.72,1300000.0,,RPVPMLPLJHNFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-5F,21.67,住,,,1061222.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14900000.0,102156.0,坡道平面,37.72,1350000.0,,RPXPMLPLJHNFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-9F,21.67,住,,,1061216.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15340000.0,105850.0,坡道平面,37.72,1300000.0,,RPOQMLPLJHNFFAO98CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-8F,16.79,住,,,1061231.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11650000.0,102102.0,坡道平面,37.72,1500000.0,,RPPQMLPLJHNFFAO09CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-20F,19.5,住,,,1061222.0,土地13建物1車位1,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14890000.0,112493.0,坡道平面,37.72,1500000.0,,RPQQMLPLJHNFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B5-4F,15.71,住,,,1061224.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10630000.0,100348.0,坡道平面,37.72,1400000.0,,RPRQMLPLJHNFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-15F,19.5,住,,,1061210.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14460000.0,111083.0,坡道平面,37.72,1300000.0,,RPSQMLPLJHNFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-12F,19.5,住,,,1061216.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13850000.0,105436.0,坡道平面,37.72,1300000.0,,RPUQMLPLJHNFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-20F,16.79,住,,,1061231.0,土地13建物1車位1,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12610000.0,112970.0,坡道平面,37.72,1400000.0,,RPVQMLPLJHNFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路5號15樓A1-15,10.38,商,,,1050628.0,土地2建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.9,2.0,2.0,1.0,有,無,8650000.0,74513.0,坡道平面,26.22,850000.0,,RPTPMLTLJHNFFAO17CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市東區龍山東路7號8樓A2-08,10.83,商,,,1050613.0,土地2建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.08,2.0,2.0,1.0,有,無,8960000.0,71090.0,坡道平面,26.22,1150000.0,,RPUPMLTLJHNFFAO27CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市東區龍山東路7號16樓A2-16,10.83,商,,,1050802.0,土地2建物1車位1,十六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.08,2.0,2.0,1.0,有,無,9420000.0,78008.0,坡道平面,26.22,850000.0,,RPVPMLTLJHNFFAO37CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路9號10樓A3-10,15.34,商,,,1050705.0,土地2建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.76,3.0,2.0,2.0,有,無,11600000.0,66967.0,坡道平面,26.22,1050000.0,,RPWPMLTLJHNFFAO47CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路11號3樓A5-03,14.43,商,,,1050719.0,土地2建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.39,3.0,2.0,2.0,有,無,10200000.0,63967.0,坡道平面,26.22,850000.0,,RPXPMLTLJHNFFAO57CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路13號5樓B1-05,10.83,商,,,1050628.0,土地2建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.78,2.0,2.0,1.0,有,無,8500000.0,69825.0,坡道平面,26.22,850000.0,,RPOQMLTLJHNFFAO76CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路13號15樓B1-15,10.83,商,,,1050719.0,土地2建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.78,2.0,2.0,1.0,有,無,8880000.0,73293.0,坡道平面,26.22,850000.0,,RPPQMLTLJHNFFAO86CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市東區龍山東路13號16樓B1-16,10.83,商,,,1050809.0,土地2建物1車位1,十六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.78,2.0,2.0,1.0,有,無,8700000.0,71650.0,坡道平面,26.22,850000.0,,RPQQMLTLJHNFFAO96CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路13號18樓B1-18,10.83,商,,,1050809.0,土地2建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.78,2.0,2.0,1.0,有,無,8690000.0,72472.0,坡道平面,26.22,750000.0,,RPRQMLTLJHNFFAO07CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路13號19樓B1-19,10.83,商,,,1050726.0,土地2建物1車位1,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.78,2.0,2.0,1.0,有,無,8700000.0,72563.0,坡道平面,26.22,750000.0,,RPSQMLTLJHNFFAO17CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路15號6樓B2-06,10.38,商,,,1050705.0,土地2建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.9,2.0,2.0,1.0,有,無,8300000.0,72125.0,坡道平面,26.22,750000.0,,RPTQMLTLJHNFFAO27CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路15號11樓B2-11,10.38,商,,,1050628.0,土地2建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.9,2.0,2.0,1.0,有,無,8580000.0,73844.0,坡道平面,26.22,850000.0,,RPUQMLTLJHNFFAO37CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路15號15樓B2-15,10.38,商,,,1050809.0,土地2建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.9,2.0,2.0,1.0,有,無,8500000.0,73080.0,坡道平面,26.22,850000.0,,RPVQMLTLJHNFFAO47CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路17號3樓B3-03,14.43,商,,,1050802.0,土地2建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.39,3.0,2.0,2.0,有,無,10500000.0,66703.0,坡道平面,26.22,750000.0,,RPWQMLTLJHNFFAO57CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路17號9樓B3-09,14.89,商,,,1050602.0,土地2建物1車位2,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,194.35,3.0,2.0,2.0,有,無,11330000.0,64856.0,坡道平面,48.18,1850000.0,,RPXQMLTLJHNFFAO67CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路19號13樓B5-13,14.89,商,,,1050615.0,土地2建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,178.73,3.0,2.0,2.0,有,無,11000000.0,66553.0,坡道平面,26.22,850000.0,,RPORMLTLJHNFFAO86CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路21號10樓C1-10,14.89,商,,,1050802.0,土地2建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.57,3.0,2.0,2.0,有,無,10830000.0,66601.0,坡道平面,26.22,750000.0,,RPPRMLTLJHNFFAO96CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路21號14樓C1-14,14.89,商,,,1050613.0,土地2建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.44,3.0,2.0,2.0,有,無,11480000.0,68913.0,坡道平面,24.09,1050000.0,,RPQRMLTLJHNFFAO07CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路23號7樓C2-07,14.43,商,,,1050628.0,土地2建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.39,3.0,2.0,2.0,有,無,10500000.0,64651.0,坡道平面,26.22,1050000.0,,RPRRMLTLJHNFFAO17CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路23號10樓C2-10,14.43,商,,,1050628.0,土地2建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.39,3.0,2.0,2.0,有,無,10650000.0,67045.0,坡道平面,26.22,850000.0,,RPSRMLTLJHNFFAO27CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路25號7樓C3-07,10.38,商,,,1050705.0,土地2建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.9,2.0,2.0,1.0,有,無,8300000.0,71169.0,坡道平面,26.22,850000.0,,RPTRMLTLJHNFFAO37CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路25號11樓C3-11,10.38,商,,,1050719.0,土地2建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.77,2.0,2.0,1.0,有,無,8200000.0,70692.0,坡道平面,24.09,800000.0,,RPURMLTLJHNFFAO47CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路25號17樓C3-17,10.38,商,,,1050602.0,土地2建物1車位1,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.9,2.0,2.0,1.0,有,無,8800000.0,76901.0,坡道平面,26.22,750000.0,,RPVRMLTLJHNFFAO57CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路29號3樓D1-03,14.43,商,,,1050802.0,土地2建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.39,3.0,2.0,2.0,有,無,10130000.0,63830.0,坡道平面,26.22,800000.0,,RPWRMLTLJHNFFAO67CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路29號5樓D1-05,14.43,商,,,1050628.0,土地2建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.39,3.0,2.0,2.0,有,無,10200000.0,63967.0,坡道平面,26.22,850000.0,,RPXRMLTLJHNFFAO77CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路29號6樓D1-06,14.43,商,,,1050628.0,土地2建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.39,3.0,2.0,2.0,有,無,10480000.0,65882.0,坡道平面,26.22,850000.0,,RPOSMLTLJHNFFAO96CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路31號17樓D2-17,17.14,商,,,1050719.0,土地2建物1車位2,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,222.25,4.0,2.0,2.0,有,無,14080000.0,73199.0,坡道平面,52.44,1650000.0,,RPPSMLTLJHNFFAO07CB,興世代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區龍山東路31號18樓D2-18,17.14,商,,,1050615.0,土地2建物1車位2,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,222.25,4.0,2.0,2.0,有,無,13700000.0,67428.0,坡道平面,52.44,2250000.0,,RPQSMLTLJHNFFAO17CB,興世代,,106_05
